temp,atemp,humidity,windspeed,hour,holiday,workingday,count
27.88,31.82,61,0.0,3,0,1,9
27.06,31.06,61,0.0,4,0,1,11
27.06,31.82,56,6.0032,5,0,1,34
28.7,32.575,54,0.0,6,0,1,127
28.7,32.575,54,0.0,7,0,1,380
28.7,32.575,54,0.0,8,0,1,713
29.52,33.335,51,0.0,9,0,1,414
30.34,33.335,48,0.0,10,0,1,268
31.16,34.09,45,8.9981,11,0,1,288
31.16,34.09,40,7.0015,12,0,1,379
32.8,35.605,38,8.9981,13,0,1,374
32.8,35.605,38,0.0,14,0,1,369
32.8,35.605,36,7.0015,15,0,1,353
32.8,35.605,36,15.0013,16,0,1,492
32.8,35.605,36,11.0014,17,0,1,835
31.98,34.85,46,12.998,18,0,1,631
30.34,33.335,51,11.0014,19,0,1,488
30.34,33.335,48,8.9981,20,0,1,389
29.52,33.335,54,0.0,21,0,1,299
30.34,33.335,45,0.0,22,0,1,263
29.52,32.575,45,8.9981,23,0,1,212
29.52,33.335,48,6.0032,0,0,0,191
28.7,32.575,51,7.0015,1,0,0,118
28.7,32.575,54,7.0015,2,0,0,101
28.7,32.575,54,7.0015,3,0,0,40
27.06,31.06,61,7.0015,4,0,0,9
26.24,30.305,73,7.0015,5,0,0,5
26.24,29.545,78,6.0032,6,0,0,35
26.24,29.545,78,19.0012,7,0,0,48
25.42,29.545,78,19.0012,8,0,0,151
27.06,31.06,74,12.998,9,0,0,282
29.52,34.09,70,6.0032,10,0,0,401
29.52,34.09,70,7.0015,11,0,0,439
30.34,34.85,66,6.0032,12,0,0,499
31.16,35.605,62,6.0032,13,0,0,591
32.8,37.88,55,7.0015,14,0,0,632
32.8,37.88,55,11.0014,15,0,0,560
29.52,34.85,79,23.9994,16,0,0,566
28.7,33.335,79,11.0014,17,0,0,458
29.52,34.85,79,8.9981,18,0,0,351
29.52,35.605,84,6.0032,19,0,0,431
29.52,35.605,84,6.0032,20,0,0,356
28.7,33.335,84,15.0013,21,0,0,269
28.7,33.335,79,12.998,22,0,0,225
27.88,31.82,83,6.0032,23,0,0,211
27.88,31.82,89,11.0014,0,0,0,187
27.88,31.82,89,8.9981,1,0,0,168
27.88,31.82,89,11.0014,2,0,0,115
27.88,31.82,89,11.0014,3,0,0,57
27.88,31.82,89,7.0015,4,0,0,19
27.88,31.82,89,8.9981,5,0,0,9
27.88,31.82,83,8.9981,6,0,0,15
28.7,33.335,79,6.0032,7,0,0,47
28.7,33.335,84,8.9981,8,0,0,133
29.52,34.85,79,0.0,9,0,0,221
31.16,36.365,66,8.9981,10,0,0,382
33.62,38.635,52,11.0014,11,0,0,451
34.44,38.635,47,7.0015,12,0,0,489
35.26,39.395,41,7.0015,13,0,0,480
36.9,40.91,37,16.9979,14,0,0,476
35.26,40.15,47,8.9981,15,0,0,489
35.26,39.395,41,15.0013,16,0,0,495
32.8,38.635,59,32.9975,17,0,0,436
29.52,34.85,79,23.9994,18,0,0,312
29.52,35.605,84,15.0013,19,0,0,312
29.52,34.85,79,16.9979,20,0,0,294
29.52,34.85,79,6.0032,21,0,0,223
29.52,34.85,74,7.0015,22,0,0,130
29.52,34.85,79,8.9981,23,0,0,91
29.52,34.85,79,7.0015,0,0,1,43
28.7,33.335,74,12.998,1,0,1,11
28.7,33.335,74,7.0015,2,0,1,15
27.88,31.82,79,6.0032,3,0,1,6
27.88,31.82,79,7.0015,4,0,1,12
27.06,30.305,78,7.0015,5,0,1,50
27.88,31.82,79,8.9981,6,0,1,140
29.52,34.09,70,6.0032,7,0,1,483
30.34,34.85,66,7.0015,8,0,1,667
31.16,35.605,62,11.0014,9,0,1,348
32.8,38.635,59,0.0,10,0,1,186
34.44,40.15,53,15.0013,11,0,1,182
34.44,39.395,49,8.9981,12,0,1,237
34.44,39.395,49,19.0012,13,0,1,239
36.08,40.91,42,7.0015,14,0,1,212
35.26,40.15,47,16.9979,15,0,1,237
31.16,36.365,66,39.0007,16,0,1,386
31.16,36.365,66,39.0007,17,0,1,755
34.44,40.15,53,0.0,18,0,1,794
32.8,39.395,63,8.9981,19,0,1,595
32.8,38.635,59,8.9981,20,0,1,454
31.16,36.365,66,8.9981,21,0,1,328
31.16,35.605,62,6.0032,22,0,1,284
30.34,35.605,74,6.0032,23,0,1,166
29.52,35.605,84,7.0015,0,0,1,53
30.34,34.85,70,0.0,1,0,1,25
29.52,34.09,70,6.0032,2,0,1,7
29.52,34.09,66,0.0,3,0,1,3
29.52,34.09,62,0.0,4,0,1,7
27.88,31.82,74,6.0032,5,0,1,38
29.52,34.09,66,7.0015,6,0,1,213
30.34,34.85,70,0.0,7,0,1,526
32.8,37.88,55,0.0,8,0,1,661
33.62,38.635,49,15.0013,9,0,1,320
34.44,39.395,49,12.998,10,0,1,159
35.26,40.15,47,0.0,11,0,1,206
36.9,40.91,35,0.0,12,0,1,254
37.72,40.91,31,12.998,13,0,1,221
38.54,41.665,29,16.9979,14,0,1,214
37.72,40.91,31,11.0014,15,0,1,244
37.72,40.91,29,11.0014,16,0,1,381
37.72,40.91,29,0.0,17,0,1,770
36.9,40.15,33,12.998,18,0,1,772
36.08,39.395,35,16.9979,19,0,1,547
35.26,37.88,34,11.0014,20,0,1,427
33.62,38.635,52,8.9981,21,0,1,333
32.8,37.88,55,15.0013,22,0,1,244
31.98,37.12,59,12.998,23,0,1,161
31.16,36.365,66,11.0014,0,0,1,53
31.16,36.365,66,7.0015,1,0,1,16
30.34,34.85,66,8.9981,2,0,1,8
30.34,34.85,66,8.9981,3,0,1,4
29.52,34.09,70,8.9981,4,0,1,6
29.52,34.09,70,11.0014,5,0,1,46
29.52,34.09,70,11.0014,6,0,1,162
30.34,34.85,66,11.0014,7,0,1,495
31.98,37.12,62,7.0015,8,0,1,679
33.62,39.395,56,0.0,9,0,1,297
36.9,42.425,42,12.998,10,0,1,138
36.9,42.425,42,0.0,11,0,1,183
37.72,43.18,37,8.9981,12,0,1,202
38.54,42.425,33,0.0,13,0,1,203
38.54,43.94,38,22.0028,14,0,1,170
37.72,42.425,35,23.9994,15,0,1,194
30.34,34.85,66,16.9979,16,0,1,224
30.34,34.85,70,16.9979,17,0,1,370
31.16,35.605,62,8.9981,18,0,1,643
31.16,35.605,62,7.0015,19,0,1,516
30.34,34.09,62,6.0032,20,0,1,366
31.16,35.605,62,0.0,21,0,1,319
31.16,35.605,58,6.0032,22,0,1,288
31.16,35.605,58,6.0032,23,0,1,131
30.34,34.85,66,6.0032,0,0,1,66
30.34,34.85,66,6.0032,1,0,1,25
29.52,34.09,70,12.998,2,0,1,7
29.52,34.09,70,7.0015,3,0,1,5
29.52,34.09,70,7.0015,4,0,1,8
29.52,34.09,70,7.0015,5,0,1,40
29.52,34.09,66,8.9981,6,0,1,152
30.34,34.09,58,19.0012,7,0,1,473
31.16,35.605,58,16.9979,8,0,1,657
31.16,35.605,58,19.0012,9,0,1,318
31.16,35.605,58,12.998,10,0,1,198
32.8,37.88,55,7.0015,11,0,1,216
34.44,39.395,49,19.0012,12,0,1,274
34.44,38.635,47,8.9981,13,0,1,254
35.26,39.395,44,6.0032,14,0,1,197
34.44,38.635,47,6.0032,15,0,1,292
34.44,38.635,47,6.0032,16,0,1,358
35.26,39.395,41,0.0,17,0,1,771
35.26,39.395,41,12.998,18,0,1,777
34.44,37.88,44,16.9979,19,0,1,533
33.62,38.635,49,11.0014,20,0,1,505
27.06,29.545,89,16.9979,21,0,1,332
27.06,29.545,89,16.9979,22,0,1,68
27.06,29.545,89,15.0013,23,0,1,65
27.88,31.82,79,11.0014,0,0,1,47
27.06,30.305,83,6.0032,1,0,1,33
26.24,28.79,83,7.0015,2,0,1,13
26.24,28.79,83,7.0015,3,0,1,7
26.24,29.545,78,8.9981,4,0,1,4
26.24,29.545,78,8.9981,5,0,1,49
26.24,29.545,78,8.9981,6,0,1,185
26.24,28.79,83,8.9981,7,0,1,487
27.06,30.305,78,12.998,8,0,1,681
27.88,31.82,74,6.0032,9,0,1,350
29.52,34.09,66,6.0032,10,0,1,236
31.16,35.605,58,6.0032,11,0,1,234
32.8,37.12,49,7.0015,12,0,1,284
32.8,37.12,52,11.0014,13,0,1,280
33.62,37.88,46,11.0014,14,0,1,263
33.62,37.88,46,11.0014,15,0,1,295
32.8,37.88,55,19.0012,16,0,1,479
32.8,37.12,49,11.0014,17,0,1,837
31.16,35.605,62,15.0013,18,0,1,891
30.34,34.85,66,16.9979,19,0,1,652
30.34,34.85,66,11.0014,20,0,1,513
29.52,34.09,70,8.9981,21,0,1,320
29.52,34.09,70,7.0015,22,0,1,288
28.7,33.335,74,0.0,23,0,1,152
28.7,33.335,74,0.0,0,0,1,63
27.88,31.82,79,7.0015,1,0,1,42
27.06,30.305,83,6.0032,2,0,1,11
27.06,30.305,83,0.0,3,0,1,6
27.06,30.305,83,0.0,4,0,1,9
27.06,29.545,89,8.9981,5,0,1,41
27.06,30.305,83,0.0,6,0,1,183
28.7,33.335,79,0.0,7,0,1,473
29.52,34.85,74,7.0015,8,0,1,739
31.16,36.365,66,7.0015,9,0,1,343
32.8,37.88,55,0.0,10,0,1,181
33.62,38.635,52,7.0015,11,0,1,226
34.44,37.88,44,8.9981,12,0,1,286
35.26,39.395,44,15.0013,13,0,1,310
35.26,39.395,41,8.9981,14,0,1,225
31.98,37.12,62,31.0009,15,0,1,270
33.62,37.88,46,12.998,16,0,1,406
33.62,38.635,52,16.9979,17,0,1,865
32.8,38.635,59,15.0013,18,0,1,767
32.8,39.395,63,11.0014,19,0,1,607
31.98,37.88,66,0.0,20,0,1,427
31.16,36.365,66,15.0013,21,0,1,342
30.34,34.85,70,12.998,22,0,1,262
29.52,34.09,70,16.9979,23,0,1,177
29.52,34.09,70,12.998,0,0,1,71
28.7,33.335,74,12.998,1,0,1,43
27.88,31.82,79,15.0013,2,0,1,14
27.88,31.82,79,15.0013,3,0,1,6
27.06,30.305,83,16.9979,4,0,1,12
27.06,30.305,83,11.0014,5,0,1,37
27.06,30.305,83,15.0013,6,0,1,163
28.7,33.335,74,7.0015,7,0,1,421
29.52,34.09,70,8.9981,8,0,1,668
30.34,34.85,66,7.0015,9,0,1,396
32.8,37.12,52,12.998,10,0,1,249
34.44,39.395,49,19.0012,11,0,1,263
35.26,40.91,50,19.9995,12,0,1,338
35.26,40.15,47,19.0012,13,0,1,345
35.26,39.395,44,16.9979,14,0,1,331
36.08,40.91,42,16.9979,15,0,1,380
35.26,39.395,41,15.0013,16,0,1,492
34.44,40.15,53,19.0012,17,0,1,741
33.62,40.15,59,16.9979,18,0,1,671
32.8,39.395,63,15.0013,19,0,1,469
31.98,37.88,66,15.0013,20,0,1,389
31.16,36.365,66,12.998,21,0,1,278
31.16,36.365,70,16.9979,22,0,1,202
30.34,35.605,79,8.9981,23,0,1,196
30.34,35.605,79,11.0014,0,0,0,161
29.52,35.605,84,12.998,1,0,0,122
29.52,35.605,84,8.9981,2,0,0,84
29.52,35.605,84,8.9981,3,0,0,30
29.52,34.85,79,12.998,4,0,0,13
28.7,33.335,84,15.0013,5,0,0,17
28.7,33.335,84,15.0013,6,0,0,49
29.52,34.85,77,11.0014,7,0,0,67
30.34,36.365,72,12.998,8,0,0,181
31.98,37.88,65,15.0013,9,0,0,278
33.62,38.635,57,12.998,10,0,0,396
35.26,40.15,47,16.9979,11,0,0,470
35.26,39.395,40,23.9994,12,0,0,547
36.08,40.91,42,19.9995,13,0,0,527
36.08,40.15,40,26.0027,14,0,0,472
36.08,40.91,42,27.9993,15,0,0,489
36.9,40.91,39,19.9995,16,0,0,450
36.08,39.395,37,19.9995,17,0,0,492
35.26,39.395,41,22.0028,18,0,0,490
33.62,38.635,52,23.9994,19,0,0,397
33.62,38.635,52,19.9995,20,0,0,312
32.8,38.635,59,16.9979,21,0,0,289
31.16,36.365,66,19.0012,22,0,0,269
31.16,36.365,66,19.9995,23,0,0,222
30.34,34.85,70,19.0012,0,0,0,153
30.34,34.85,70,16.9979,1,0,0,87
30.34,34.85,70,19.9995,2,0,0,73
29.52,34.85,74,16.9979,3,0,0,41
29.52,34.85,74,16.9979,4,0,0,14
29.52,34.85,74,16.9979,5,0,0,19
29.52,34.85,79,16.9979,6,0,0,19
30.34,35.605,74,19.9995,7,0,0,68
31.16,36.365,66,22.0028,8,0,0,108
32.8,38.635,59,23.9994,9,0,0,229
32.8,38.635,59,27.9993,10,0,0,364
33.62,39.395,56,27.9993,11,0,0,437
35.26,40.15,47,35.0008,12,0,0,491
36.08,40.91,44,31.0009,13,0,0,523
36.9,42.425,42,31.0009,14,0,0,526
36.9,40.91,37,35.0008,15,0,0,450
33.62,37.88,46,16.9979,16,0,0,421
33.62,37.88,46,16.9979,17,0,0,382
28.7,33.335,74,8.9981,18,0,0,229
28.7,33.335,84,15.0013,19,0,0,185
28.7,33.335,84,7.0015,20,0,0,193
29.52,34.85,79,7.0015,21,0,0,208
29.52,34.85,79,6.0032,22,0,0,157
29.52,34.85,79,11.0014,23,0,0,87
29.52,34.85,79,0.0,0,0,1,33
29.52,34.85,79,6.0032,1,0,1,11
29.52,34.85,79,8.9981,2,0,1,5
29.52,34.85,79,6.0032,3,0,1,5
29.52,34.85,74,8.9981,4,0,1,11
28.7,33.335,79,12.998,5,0,1,25
28.7,33.335,79,15.0013,6,0,1,141
29.52,34.09,70,12.998,7,0,1,407
28.7,33.335,79,0.0,8,0,1,605
28.7,33.335,79,11.0014,9,0,1,276
30.34,34.85,70,15.0013,10,0,1,213
31.16,36.365,66,8.9981,11,0,1,260
31.98,36.365,55,6.0032,12,0,1,285
32.8,37.12,49,15.0013,13,0,1,289
33.62,37.88,46,0.0,14,0,1,287
33.62,37.88,46,8.9981,15,0,1,274
34.44,37.88,41,7.0015,16,0,1,451
33.62,37.12,41,0.0,17,0,1,858
33.62,37.12,41,8.9981,18,0,1,843
31.98,37.12,59,12.998,19,0,1,640
31.16,36.365,66,11.0014,20,0,1,457
30.34,34.85,70,12.998,21,0,1,317
30.34,34.85,70,6.0032,22,0,1,207
29.52,34.85,74,12.998,23,0,1,113
28.7,33.335,84,12.998,0,0,1,47
28.7,33.335,84,8.9981,1,0,1,18
28.7,33.335,84,8.9981,2,0,1,13
28.7,33.335,84,0.0,3,0,1,6
27.88,31.82,83,8.9981,4,0,1,9
28.7,33.335,79,7.0015,5,0,1,36
28.7,33.335,79,12.998,6,0,1,179
28.7,33.335,74,8.9981,7,0,1,502
28.7,32.575,70,11.0014,8,0,1,705
28.7,33.335,74,8.9981,9,0,1,327
30.34,34.85,70,8.9981,10,0,1,250
31.16,36.365,66,6.0032,11,0,1,214
32.8,37.88,55,8.9981,12,0,1,283
32.8,37.12,52,12.998,13,0,1,253
33.62,37.88,46,0.0,14,0,1,261
32.8,37.12,52,0.0,15,0,1,306
31.16,36.365,66,19.0012,16,0,1,445
31.98,37.12,62,8.9981,17,0,1,868
31.16,35.605,62,11.0014,18,0,1,814
31.16,36.365,66,7.0015,19,0,1,610
30.34,34.85,70,8.9981,20,0,1,448
29.52,34.85,74,0.0,21,0,1,317
29.52,34.85,74,7.0015,22,0,1,224
29.52,34.85,79,0.0,23,0,1,138
28.7,33.335,84,0.0,0,0,1,58
29.52,34.85,79,0.0,1,0,1,23
28.7,33.335,84,0.0,2,0,1,6
28.7,33.335,84,0.0,3,0,1,7
28.7,33.335,84,0.0,4,0,1,7
27.88,31.82,89,11.0014,5,0,1,43
28.7,33.335,84,11.0014,6,0,1,173
28.7,33.335,84,11.0014,7,0,1,482
30.34,36.365,72,6.0032,8,0,1,737
31.16,36.365,66,0.0,9,0,1,341
32.8,37.12,52,8.9981,10,0,1,214
32.8,37.12,52,0.0,11,0,1,239
32.8,37.12,52,0.0,12,0,1,280
32.8,37.12,52,0.0,13,0,1,313
32.8,37.12,52,16.9979,14,0,1,236
34.44,37.88,44,12.998,15,0,1,278
32.8,37.12,49,19.0012,16,0,1,441
32.8,37.88,55,19.0012,17,0,1,858
31.98,36.365,55,11.0014,18,0,1,862
31.16,36.365,66,15.0013,19,0,1,686
30.34,34.85,66,12.998,20,0,1,500
30.34,34.85,66,7.0015,21,0,1,381
29.52,34.85,74,7.0015,22,0,1,233
29.52,34.09,70,8.9981,23,0,1,136
29.52,34.85,74,12.998,0,0,1,67
28.7,33.335,79,8.9981,1,0,1,28
28.7,33.335,84,6.0032,2,0,1,14
27.88,31.82,83,6.0032,3,0,1,6
27.88,31.82,89,8.9981,4,0,1,10
27.06,29.545,94,0.0,5,0,1,41
27.06,30.305,83,11.0014,6,0,1,167
28.7,33.335,84,11.0014,7,0,1,475
29.52,34.85,74,7.0015,8,0,1,698
31.16,36.365,66,11.0014,9,0,1,353
32.8,37.88,55,15.0013,10,0,1,205
34.44,37.88,44,0.0,11,0,1,260
34.44,37.88,44,7.0015,12,0,1,277
35.26,39.395,41,7.0015,13,0,1,281
36.08,38.635,32,15.0013,14,0,1,247
36.08,38.635,32,15.0013,15,0,1,267
35.26,38.635,39,16.9979,16,0,1,417
35.26,37.88,36,16.9979,17,0,1,810
33.62,37.88,46,16.9979,18,0,1,811
32.8,37.88,55,12.998,19,0,1,623
28.7,32.575,54,19.0012,20,0,1,478
28.7,32.575,58,11.0014,21,0,1,336
27.06,31.06,69,15.0013,22,0,1,259
27.06,31.06,74,0.0,23,0,1,156
28.7,32.575,65,6.0032,0,0,1,85
28.7,32.575,65,7.0015,1,0,1,41
28.7,33.335,74,11.0014,2,0,1,20
29.52,34.85,79,12.998,3,0,1,9
28.7,33.335,84,19.0012,4,0,1,7
28.7,33.335,84,19.0012,5,0,1,33
26.24,28.79,89,19.9995,6,0,1,44
26.24,28.79,89,7.0015,7,0,1,133
25.42,27.275,91,11.0014,8,0,1,119
26.24,28.79,89,0.0,9,0,1,220
27.06,29.545,89,7.0015,10,0,1,193
27.88,31.82,79,8.9981,11,0,1,251
30.34,34.85,66,23.9994,12,0,1,315
31.16,35.605,58,23.9994,13,0,1,290
31.16,35.605,58,23.9994,14,0,1,307
32.8,37.12,52,30.0026,15,0,1,324
31.98,36.365,55,19.9995,16,0,1,467
32.8,37.12,52,19.0012,17,0,1,730
31.16,35.605,62,19.9995,18,0,1,640
31.16,35.605,62,19.0012,19,0,1,492
30.34,34.85,66,19.9995,20,0,1,370
30.34,34.85,66,16.9979,21,0,1,286
29.52,34.85,74,19.0012,22,0,1,218
29.52,34.09,70,19.0012,23,0,1,192
28.7,32.575,70,19.0012,0,0,0,180
27.06,31.06,74,15.0013,1,0,0,116
26.24,29.545,78,12.998,2,0,0,85
25.42,28.79,83,11.0014,3,0,0,21
25.42,28.79,83,7.0015,4,0,0,10
25.42,28.03,88,7.0015,5,0,0,11
25.42,28.03,88,7.0015,6,0,0,23
26.24,28.79,83,6.0032,7,0,0,62
27.06,30.305,83,7.0015,8,0,0,162
27.88,31.82,79,12.998,9,0,0,271
29.52,34.09,62,6.0032,10,0,0,407
30.34,34.85,66,11.0014,11,0,0,499
31.16,35.605,58,15.0013,12,0,0,546
32.8,37.12,49,23.9994,13,0,0,569
32.8,37.12,49,19.9995,14,0,0,538
32.8,36.365,46,19.0012,15,0,0,562
32.8,36.365,46,19.9995,16,0,0,531
30.34,34.85,66,23.9994,17,0,0,512
28.7,33.335,74,19.9995,18,0,0,300
27.06,29.545,89,7.0015,19,0,0,275
27.06,29.545,89,27.9993,20,0,0,160
27.06,29.545,89,11.0014,21,0,0,128
27.06,29.545,89,11.0014,22,0,0,168
27.06,30.305,78,11.0014,23,0,0,163
26.24,30.305,73,8.9981,0,0,0,120
25.42,29.545,78,8.9981,1,0,0,113
26.24,30.305,69,8.9981,2,0,0,86
25.42,29.545,73,6.0032,3,0,0,48
26.24,30.305,69,6.0032,4,0,0,10
26.24,31.06,61,12.998,5,0,0,10
26.24,30.305,65,11.0014,6,0,0,16
26.24,30.305,65,8.9981,7,0,0,39
27.06,31.06,54,15.0013,8,0,0,119
28.7,32.575,48,15.0013,9,0,0,217
28.7,32.575,51,11.0014,10,0,0,328
30.34,33.335,42,11.0014,11,0,0,449
30.34,33.335,42,12.998,12,0,0,505
31.98,34.85,40,0.0,13,0,0,543
31.16,34.09,40,12.998,14,0,0,579
31.16,34.09,40,8.9981,15,0,0,577
31.16,34.09,40,7.0015,16,0,0,513
32.8,34.85,33,0.0,17,0,0,505
31.98,34.09,35,7.0015,18,0,0,491
30.34,32.575,40,8.9981,19,0,0,465
29.52,32.575,45,0.0,20,0,0,300
29.52,33.335,51,6.0032,21,0,0,220
28.7,32.575,58,8.9981,22,0,0,181
27.88,31.82,61,0.0,23,0,0,110
27.06,31.06,65,7.0015,0,0,1,47
27.06,31.06,65,6.0032,1,0,1,14
26.24,30.305,69,7.0015,2,0,1,9
26.24,30.305,69,0.0,3,0,1,6
26.24,30.305,69,7.0015,4,0,1,11
26.24,30.305,69,7.0015,5,0,1,36
25.42,29.545,73,6.0032,6,0,1,159
27.06,31.06,65,8.9981,7,0,1,436
29.52,33.335,51,6.0032,8,0,1,673
30.34,33.335,45,0.0,9,0,1,305
31.16,34.09,40,0.0,10,0,1,199
31.16,34.09,40,6.0032,11,0,1,245
31.98,34.85,40,12.998,12,0,1,276
31.98,34.85,40,11.0014,13,0,1,254
32.8,34.85,33,7.0015,14,0,1,248
33.62,36.365,34,15.0013,15,0,1,274
32.8,35.605,36,6.0032,16,0,1,464
32.8,35.605,36,11.0014,17,0,1,818
31.16,34.85,52,19.0012,18,0,1,812
30.34,34.09,58,11.0014,19,0,1,555
30.34,34.09,62,15.0013,20,0,1,432
29.52,34.09,66,12.998,21,0,1,290
29.52,34.09,62,22.0028,22,0,1,192
28.7,32.575,70,15.0013,23,0,1,128
28.7,33.335,74,15.0013,0,0,1,60
27.88,31.82,79,16.9979,1,0,1,27
27.88,31.82,83,12.998,2,0,1,11
27.88,31.82,83,12.998,3,0,1,3
27.88,31.82,83,12.998,4,0,1,5
27.88,31.82,89,12.998,5,0,1,36
26.24,28.79,83,12.998,6,0,1,64
27.06,30.305,83,6.0032,7,0,1,179
27.06,29.545,89,6.0032,8,0,1,618
28.7,33.335,74,0.0,9,0,1,402
28.7,33.335,79,7.0015,10,0,1,208
30.34,34.09,62,0.0,11,0,1,196
31.98,35.605,49,8.9981,12,0,1,300
32.8,36.365,46,6.0032,13,0,1,286
33.62,37.12,41,15.0013,14,0,1,255
33.62,37.88,46,15.0013,15,0,1,283
33.62,37.12,43,15.0013,16,0,1,458
31.16,36.365,66,16.9979,17,0,1,812
31.16,35.605,62,19.0012,18,0,1,854
31.16,36.365,66,12.998,19,0,1,627
30.34,35.605,74,15.0013,20,0,1,436
30.34,34.09,62,15.0013,21,0,1,308
29.52,34.09,66,6.0032,22,0,1,189
29.52,34.09,66,11.0014,23,0,1,167
28.7,32.575,61,12.998,0,0,1,60
28.7,32.575,61,0.0,1,0,1,37
27.88,31.82,65,0.0,2,0,1,8
27.06,31.06,74,7.0015,3,0,1,11
26.24,28.79,83,7.0015,4,0,1,4
26.24,29.545,78,7.0015,5,0,1,39
26.24,29.545,78,7.0015,6,0,1,172
27.06,31.06,69,12.998,7,0,1,492
28.7,32.575,65,19.0012,8,0,1,682
29.52,34.09,62,12.998,9,0,1,367
29.52,34.09,62,12.998,10,0,1,233
30.34,34.09,58,12.998,11,0,1,235
30.34,34.09,55,15.0013,12,0,1,307
31.98,35.605,49,12.998,13,0,1,294
31.16,34.85,52,19.9995,14,0,1,255
31.16,34.85,52,16.9979,15,0,1,266
31.16,34.09,48,12.998,16,0,1,431
30.34,34.09,55,19.0012,17,0,1,851
30.34,33.335,51,15.0013,18,0,1,848
28.7,32.575,61,8.9981,19,0,1,649
28.7,32.575,61,8.9981,20,0,1,427
28.7,32.575,61,12.998,21,0,1,315
28.7,32.575,61,11.0014,22,0,1,226
27.88,31.82,65,7.0015,23,0,1,138
27.06,31.06,69,0.0,0,0,1,76
26.24,30.305,73,0.0,1,0,1,21
26.24,30.305,69,12.998,2,0,1,15
25.42,29.545,73,16.9979,3,0,1,4
25.42,29.545,73,15.0013,4,0,1,5
24.6,28.79,78,11.0014,5,0,1,37
24.6,28.79,78,11.0014,6,0,1,165
26.24,30.305,69,15.0013,7,0,1,464
27.88,31.82,61,12.998,8,0,1,682
29.52,33.335,54,7.0015,9,0,1,337
30.34,33.335,48,8.9981,10,0,1,199
31.16,33.335,37,6.0032,11,0,1,274
32.8,34.85,33,7.0015,12,0,1,343
32.8,34.85,31,15.0013,13,0,1,300
33.62,35.605,32,0.0,14,0,1,248
32.8,34.85,33,16.9979,15,0,1,260
33.62,35.605,32,15.0013,16,0,1,419
33.62,36.365,34,12.998,17,0,1,897
32.8,35.605,36,0.0,18,0,1,832
31.16,34.09,40,7.0015,19,0,1,677
31.16,34.09,40,6.0032,20,0,1,514
30.34,33.335,48,12.998,21,0,1,356
29.52,33.335,51,11.0014,22,0,1,254
28.7,32.575,54,7.0015,23,0,1,226
27.88,12.12,57,11.0014,0,0,1,88
27.06,12.12,65,7.0015,1,0,1,54
27.06,12.12,61,8.9981,2,0,1,19
26.24,12.12,65,7.0015,3,0,1,6
26.24,12.12,73,11.0014,4,0,1,9
26.24,12.12,73,7.0015,5,0,1,36
25.42,12.12,78,8.9981,6,0,1,157
26.24,12.12,73,7.0015,7,0,1,379
27.88,12.12,65,8.9981,8,0,1,668
28.7,12.12,58,7.0015,9,0,1,378
30.34,12.12,55,11.0014,10,0,1,231
31.16,12.12,52,19.0012,11,0,1,303
33.62,12.12,41,15.0013,12,0,1,365
34.44,12.12,36,26.0027,13,0,1,357
35.26,12.12,34,27.9993,14,0,1,328
35.26,12.12,30,31.0009,15,0,1,383
34.44,12.12,32,30.0026,16,0,1,488
33.62,12.12,36,22.0028,17,0,1,791
33.62,12.12,38,16.9979,18,0,1,669
30.34,12.12,55,26.0027,19,0,1,491
29.52,12.12,58,15.0013,20,0,1,359
27.88,12.12,69,19.9995,21,0,1,255
27.06,12.12,83,12.998,22,0,1,213
26.24,12.12,83,15.0013,23,0,1,121
26.24,28.79,83,15.0013,0,0,0,105
25.42,27.275,94,11.0014,1,0,0,92
25.42,28.03,88,11.0014,2,0,0,43
25.42,28.03,88,12.998,3,0,0,30
25.42,29.545,73,15.0013,4,0,0,13
24.6,28.79,78,16.9979,5,0,0,9
24.6,28.03,83,15.0013,6,0,0,27
24.6,28.03,83,15.0013,7,0,0,64
26.24,30.305,69,16.9979,8,0,0,189
27.06,31.06,65,19.0012,9,0,0,292
28.7,32.575,54,11.0014,10,0,0,480
29.52,33.335,51,0.0,11,0,0,536
31.16,33.335,37,12.998,12,0,0,654
30.34,32.575,40,12.998,13,0,0,644
31.16,33.335,37,19.0012,14,0,0,598
31.16,33.335,37,15.0013,15,0,0,596
31.16,33.335,37,16.9979,16,0,0,641
31.16,33.335,37,15.0013,17,0,0,635
30.34,32.575,37,11.0014,18,0,0,554
28.7,31.82,45,11.0014,19,0,0,488
28.7,31.82,45,7.0015,20,0,0,341
27.06,31.06,61,0.0,21,0,0,338
27.06,31.06,61,0.0,22,0,0,261
26.24,30.305,65,6.0032,23,0,0,235
27.06,31.06,57,6.0032,0,0,0,187
26.24,30.305,65,0.0,1,0,0,131
25.42,30.305,69,6.0032,2,0,0,119
25.42,30.305,61,11.0014,3,0,0,55
25.42,30.305,65,11.0014,4,0,0,26
24.6,29.545,73,8.9981,5,0,0,11
25.42,30.305,69,7.0015,6,0,0,20
25.42,30.305,69,8.9981,7,0,0,41
26.24,30.305,69,7.0015,8,0,0,124
27.06,31.06,74,0.0,9,0,0,270
27.88,31.82,69,0.0,10,0,0,425
26.24,29.545,78,11.0014,11,0,0,272
26.24,30.305,73,0.0,12,0,0,298
26.24,28.79,83,8.9981,13,0,0,162
26.24,30.305,73,0.0,14,0,0,149
26.24,30.305,65,0.0,15,0,0,276
